CustomerID,Active_Subscriptions,Monthly_Subscriptions,Weekly_Subscriptions,Total_Monthly_Spend,Upcoming_Total,Next_Debit_Date,Current_Balance,Risk_Level,Top_Merchants,FR8_Message
CUST100455,3,2,1,1177.23,1032.24,2024-07-01,816059.83,Low,"BESCOM, Google, TimesOfIndia","You have 3 active subscription(s). Total monthly spend: ₹1,177.23. Next debit: 2024-07-01."
CUST100456,1,1,0,98.07,97.6,2024-07-21,639686.67,Low,Zee5,You have 1 active subscription(s). Total monthly spend: ₹98.07. Next debit: 2024-07-21.
CUST100457,1,0,1,196.32,48.83,2024-07-06,1151764.81,High,TimesOfIndia,You have 1 active subscription(s). Total monthly spend: ₹196.32. Next debit: 2024-07-06.
CUST100458,3,3,0,1440.32,1444.81,2024-07-06,1199888.89,Low,"BESCOM, Microsoft, Zee5","You have 3 active subscription(s). Total monthly spend: ₹1,440.32. Next debit: 2024-07-06."
CUST100459,4,3,1,1707.05,958.08,2024-07-01,814750.59,Low,"Apple, Google, AnytimeFitness, Microsoft","You have 4 active subscription(s). Total monthly spend: ₹1,707.05. Next debit: 2024-07-01."
CUST100460,4,2,2,2591.91,1693.92,2024-07-09,1550463.11,High,"Dropbox, AnytimeFitness, Microsoft, TimesOfIndia","You have 4 active subscription(s). Total monthly spend: ₹2,591.91. Next debit: 2024-07-09."
CUST100461,2,1,1,1296.13,548.4,2024-06-30,1761511.81,High,"Amazon, AnytimeFitness","You have 2 active subscription(s). Total monthly spend: ₹1,296.13. Next debit: 2024-06-30."
CUST100462,4,4,0,2928.08,2932.16,2024-07-09,2152275.0,Low,"Google, CultFit, Microsoft, Zoom","You have 4 active subscription(s). Total monthly spend: ₹2,928.08. Next debit: 2024-07-09."
CUST100463,1,1,0,300.82,300.78,2024-07-06,2437447.8,Low,Amazon,You have 1 active subscription(s). Total monthly spend: ₹300.82. Next debit: 2024-07-06.
CUST100464,1,1,0,994.16,989.62,2024-07-21,950942.25,Low,CultFit,You have 1 active subscription(s). Total monthly spend: ₹994.16. Next debit: 2024-07-21.
CUST100465,1,1,0,76.17,76.15,2024-08-06,2071143.06,Low,Apple,You have 1 active subscription(s). Total monthly spend: ₹76.17. Next debit: 2024-08-06.
CUST100466,2,2,0,2799.93,2804.37,2024-05-24,711778.93,Low,"Disney+Hotstar, Zoom","You have 2 active subscription(s). Total monthly spend: ₹2,799.93. Next debit: 2024-05-24."
CUST100467,3,3,0,3721.88,3726.58,2024-06-07,2658573.03,High,"Dropbox, Disney+Hotstar, Zoom","You have 3 active subscription(s). Total monthly spend: ₹3,721.88. Next debit: 2024-06-07."
CUST100468,2,1,1,386.18,239.29,2024-07-13,865759.24,Low,"TimesOfIndia, YouTube",You have 2 active subscription(s). Total monthly spend: ₹386.18. Next debit: 2024-07-13.
CUST100469,3,3,0,2856.1,2864.09,2024-06-30,1080378.4,High,"Apple, Google, LinkedIn","You have 3 active subscription(s). Total monthly spend: ₹2,856.10. Next debit: 2024-06-30."
CUST100470,1,1,0,118.98,118.95,2024-07-30,2759872.09,Low,Spotify,You have 1 active subscription(s). Total monthly spend: ₹118.98. Next debit: 2024-07-30.
CUST100471,3,3,0,1160.5,1156.67,2024-05-16,1500959.56,High,"Apple, Dropbox, YouTube","You have 3 active subscription(s). Total monthly spend: ₹1,160.50. Next debit: 2024-05-16."
CUST100472,3,3,0,1923.92,1925.38,2024-07-10,2250955.93,Low,"Amazon, Google, Disney+Hotstar","You have 3 active subscription(s). Total monthly spend: ₹1,923.92. Next debit: 2024-07-10."
CUST100473,2,1,1,1195.31,1061.17,2024-06-29,1060745.72,High,"CultFit, TimesOfIndia","You have 2 active subscription(s). Total monthly spend: ₹1,195.31. Next debit: 2024-06-29."
CUST100474,2,2,0,1082.82,1092.98,2024-07-21,1014095.08,Low,"Dropbox, YouTube","You have 2 active subscription(s). Total monthly spend: ₹1,082.82. Next debit: 2024-07-21."
CUST100475,3,3,0,843.0,843.7,2024-06-28,1536625.29,Low,"Apple, Netflix, Spotify",You have 3 active subscription(s). Total monthly spend: ₹843.00. Next debit: 2024-06-28.
CUST100476,5,4,1,4430.98,4279.2,2024-04-12,961233.58,High,"Adobe, CultFit, Disney+Hotstar, TimesOfIndia","You have 5 active subscription(s). Total monthly spend: ₹4,430.98. Next debit: 2024-04-12."
CUST100477,4,3,1,2309.56,1551.01,2024-07-08,649307.76,High,"Google, AnytimeFitness, CultFit, YouTube","You have 4 active subscription(s). Total monthly spend: ₹2,309.56. Next debit: 2024-07-08."
CUST100478,3,3,0,2159.0,2157.08,2024-06-28,937639.41,Low,"Amazon, BESCOM, CultFit","You have 3 active subscription(s). Total monthly spend: ₹2,159.00. Next debit: 2024-06-28."
CUST100479,3,3,0,1950.47,1960.54,2024-07-10,1438078.96,High,"Adobe, Swiggy, Zee5","You have 3 active subscription(s). Total monthly spend: ₹1,950.47. Next debit: 2024-07-10."
CUST100480,2,2,0,1755.64,1750.8,2024-06-28,1662401.56,Low,"Adobe, Apple","You have 2 active subscription(s). Total monthly spend: ₹1,755.64. Next debit: 2024-06-28."
CUST100481,1,1,0,851.77,849.72,2024-08-19,2135756.94,High,BESCOM,You have 1 active subscription(s). Total monthly spend: ₹851.77. Next debit: 2024-08-19.
CUST100482,1,1,0,1005.26,996.78,2024-07-14,1657585.73,Low,CultFit,"You have 1 active subscription(s). Total monthly spend: ₹1,005.26. Next debit: 2024-07-14."
CUST100483,2,2,0,2526.83,2549.51,2024-07-11,2328105.08,Low,"Adobe, BESCOM","You have 2 active subscription(s). Total monthly spend: ₹2,526.83. Next debit: 2024-07-11."
CUST100484,2,2,0,4337.9,4336.68,2024-07-14,2326591.48,Low,"Adobe, LinkedIn","You have 2 active subscription(s). Total monthly spend: ₹4,337.90. Next debit: 2024-07-14."
CUST100485,2,2,0,1752.12,1751.21,2024-07-06,1533016.51,Low,"Dropbox, BESCOM","You have 2 active subscription(s). Total monthly spend: ₹1,752.12. Next debit: 2024-07-06."
CUST100486,1,1,0,648.67,646.36,2024-07-31,2806399.44,Low,Netflix,You have 1 active subscription(s). Total monthly spend: ₹648.67. Next debit: 2024-07-31.
CUST100487,2,2,0,1127.31,1123.64,2024-07-03,1378769.9,Low,"CultFit, Spotify","You have 2 active subscription(s). Total monthly spend: ₹1,127.31. Next debit: 2024-07-03."
CUST100488,4,4,0,2789.75,2792.66,2024-06-27,2598382.37,Low,"Adobe, Apple, BESCOM, YouTube","You have 4 active subscription(s). Total monthly spend: ₹2,789.75. Next debit: 2024-06-27."
CUST100489,1,1,0,1288.08,1288.42,2024-07-20,2011583.25,Low,Zoom,"You have 1 active subscription(s). Total monthly spend: ₹1,288.08. Next debit: 2024-07-20."
CUST100490,4,2,2,1951.24,1061.63,2024-06-30,1870980.13,Low,"AnytimeFitness, Netflix, TimesOfIndia, Spotify","You have 4 active subscription(s). Total monthly spend: ₹1,951.24. Next debit: 2024-06-30."
CUST100491,2,2,0,745.42,743.45,2024-07-15,1182968.22,Low,"Netflix, Zee5",You have 2 active subscription(s). Total monthly spend: ₹745.42. Next debit: 2024-07-15.
CUST100492,4,3,1,4851.24,4110.98,2024-06-28,1054022.32,High,"AnytimeFitness, CultFit, LinkedIn, Swiggy","You have 4 active subscription(s). Total monthly spend: ₹4,851.24. Next debit: 2024-06-28."
CUST100493,3,2,1,2949.33,2809.85,2024-06-29,1667254.98,Low,"LinkedIn, TimesOfIndia, Zee5","You have 3 active subscription(s). Total monthly spend: ₹2,949.33. Next debit: 2024-06-29."
CUST100494,2,1,1,846.51,705.38,2024-07-09,1457054.07,Low,"Netflix, TimesOfIndia",You have 2 active subscription(s). Total monthly spend: ₹846.51. Next debit: 2024-07-09.
CUST100495,4,4,0,4118.72,4120.5,2024-07-10,2115191.93,High,"Adobe, BESCOM, Disney+Hotstar, Zee5","You have 4 active subscription(s). Total monthly spend: ₹4,118.72. Next debit: 2024-07-10."
CUST100496,4,4,0,5630.65,5633.91,2024-07-14,2201776.99,High,"Coursera, Dropbox, Netflix, Zee5","You have 4 active subscription(s). Total monthly spend: ₹5,630.65. Next debit: 2024-07-14."
CUST100497,3,2,1,1548.07,1397.14,2024-07-03,1305120.71,High,"BESCOM, Microsoft, TimesOfIndia","You have 3 active subscription(s). Total monthly spend: ₹1,548.07. Next debit: 2024-07-03."
CUST100498,3,3,0,4139.68,4141.17,2024-07-13,473704.53,High,"CultFit, LinkedIn, Microsoft","You have 3 active subscription(s). Total monthly spend: ₹4,139.68. Next debit: 2024-07-13."
CUST100499,4,4,0,1168.76,1163.24,2024-07-02,1672354.67,Low,"Amazon, Netflix, Spotify, Zee5","You have 4 active subscription(s). Total monthly spend: ₹1,168.76. Next debit: 2024-07-02."
CUST100500,3,3,0,1728.11,1730.43,2024-07-09,1795752.15,Low,"Amazon, Google, Zoom","You have 3 active subscription(s). Total monthly spend: ₹1,728.11. Next debit: 2024-07-09."
CUST100501,1,1,0,895.17,895.6,2024-07-24,1344514.6,Low,Dropbox,You have 1 active subscription(s). Total monthly spend: ₹895.17. Next debit: 2024-07-24.
CUST100502,2,2,0,247.56,248.2,2024-07-19,1465524.4,Low,"Google, Spotify",You have 2 active subscription(s). Total monthly spend: ₹247.56. Next debit: 2024-07-19.
CUST100503,2,2,0,2156.36,2173.9,2024-07-18,1543112.45,Low,"BESCOM, Zoom","You have 2 active subscription(s). Total monthly spend: ₹2,156.36. Next debit: 2024-07-18."
CUST100504,4,4,0,1545.24,1547.58,2024-06-19,1221136.46,High,"Apple, BESCOM, Microsoft, Spotify","You have 4 active subscription(s). Total monthly spend: ₹1,545.24. Next debit: 2024-06-19."
CUST100505,4,4,0,3443.31,3446.58,2024-06-05,2377859.15,High,"Amazon, CultFit, Disney+Hotstar, Netflix","You have 4 active subscription(s). Total monthly spend: ₹3,443.31. Next debit: 2024-06-05."
CUST100506,1,1,0,75.01,74.97,2024-08-04,1190244.54,Low,Apple,You have 1 active subscription(s). Total monthly spend: ₹75.01. Next debit: 2024-08-04.
CUST100507,3,3,0,2507.67,2512.05,2024-07-09,2717196.99,Low,"Adobe, Netflix, Swiggy","You have 3 active subscription(s). Total monthly spend: ₹2,507.67. Next debit: 2024-07-09."
CUST100508,3,2,1,1365.97,1216.37,2024-06-26,867201.84,Low,"CultFit, TimesOfIndia, Swiggy","You have 3 active subscription(s). Total monthly spend: ₹1,365.97. Next debit: 2024-06-26."
CUST100509,3,2,1,569.43,421.49,2024-06-27,2280841.23,Low,"Amazon, Apple, TimesOfIndia",You have 3 active subscription(s). Total monthly spend: ₹569.43. Next debit: 2024-06-27.
CUST100510,3,3,0,2790.68,2794.06,2024-06-24,2066913.3,Low,"Adobe, CultFit, Spotify","You have 3 active subscription(s). Total monthly spend: ₹2,790.68. Next debit: 2024-06-24."
CUST100511,2,2,0,1633.32,1614.93,2024-07-02,2064607.31,Low,"Google, Disney+Hotstar","You have 2 active subscription(s). Total monthly spend: ₹1,633.32. Next debit: 2024-07-02."
CUST100512,4,3,1,3393.94,2650.28,2024-07-03,976109.78,Low,"Dropbox, BESCOM, AnytimeFitness, Netflix","You have 4 active subscription(s). Total monthly spend: ₹3,393.94. Next debit: 2024-07-03."
CUST100513,4,3,1,4208.37,4054.48,2024-07-02,1870119.78,High,"Apple, LinkedIn, TimesOfIndia, Zoom","You have 4 active subscription(s). Total monthly spend: ₹4,208.37. Next debit: 2024-07-02."
CUST100514,2,1,1,2293.37,1545.09,2024-06-27,1816400.35,Low,"AnytimeFitness, Zoom","You have 2 active subscription(s). Total monthly spend: ₹2,293.37. Next debit: 2024-06-27."
CUST100515,2,1,1,1118.58,368.08,2024-06-28,908940.08,Low,"AnytimeFitness, Spotify","You have 2 active subscription(s). Total monthly spend: ₹1,118.58. Next debit: 2024-06-28."
CUST100516,2,2,0,1795.88,1755.94,2024-07-15,2275175.68,Low,"Adobe, Spotify","You have 2 active subscription(s). Total monthly spend: ₹1,795.88. Next debit: 2024-07-15."
CUST100517,3,2,1,1994.7,1243.65,2024-06-29,1317024.18,High,"Dropbox, AnytimeFitness, Zee5","You have 3 active subscription(s). Total monthly spend: ₹1,994.70. Next debit: 2024-06-29."
CUST100518,1,1,0,3994.34,3951.1,2024-07-21,1032516.22,High,Coursera,"You have 1 active subscription(s). Total monthly spend: ₹3,994.34. Next debit: 2024-07-21."
CUST100519,4,3,1,4645.44,4500.22,2024-07-04,1985478.4,High,"Amazon, Disney+Hotstar, LinkedIn, TimesOfIndia","You have 4 active subscription(s). Total monthly spend: ₹4,645.44. Next debit: 2024-07-04."
CUST100520,2,2,0,253.83,252.61,2024-07-02,1663304.5,Low,"Apple, Swiggy",You have 2 active subscription(s). Total monthly spend: ₹253.83. Next debit: 2024-07-02.
CUST100521,4,4,0,6029.8,6042.83,2024-06-14,2093564.59,High,"Coursera, Dropbox, Google, CultFit","You have 4 active subscription(s). Total monthly spend: ₹6,029.80. Next debit: 2024-06-14."
CUST100522,4,4,0,6586.62,6584.67,2024-06-29,505288.27,High,"Adobe, Coursera, BESCOM, Zee5","You have 4 active subscription(s). Total monthly spend: ₹6,586.62. Next debit: 2024-06-29."
CUST100523,4,3,1,2272.87,2123.22,2024-07-01,1668347.14,Low,"Google, Netflix, TimesOfIndia, Zoom","You have 4 active subscription(s). Total monthly spend: ₹2,272.87. Next debit: 2024-07-01."
CUST100524,1,1,0,297.22,297.48,2024-07-26,1423286.86,Low,Amazon,You have 1 active subscription(s). Total monthly spend: ₹297.22. Next debit: 2024-07-26.
CUST100525,2,2,0,972.2,967.14,2024-07-17,605146.64,Low,"BESCOM, Spotify",You have 2 active subscription(s). Total monthly spend: ₹972.20. Next debit: 2024-07-17.
CUST100526,1,1,0,1678.34,1678.07,2024-07-18,1173899.49,Low,Adobe,"You have 1 active subscription(s). Total monthly spend: ₹1,678.34. Next debit: 2024-07-18."
CUST100527,4,4,0,7786.57,7801.28,2024-06-12,2572127.78,High,"Adobe, Coursera, BESCOM, Zoom","You have 4 active subscription(s). Total monthly spend: ₹7,786.57. Next debit: 2024-06-12."
CUST100528,2,2,0,618.46,620.3,2024-06-11,2409474.6,Low,"Microsoft, Spotify",You have 2 active subscription(s). Total monthly spend: ₹618.46. Next debit: 2024-06-11.
CUST100529,3,2,1,2086.52,1349.23,2024-07-01,1063849.88,Low,"Dropbox, AnytimeFitness, YouTube","You have 3 active subscription(s). Total monthly spend: ₹2,086.52. Next debit: 2024-07-01."
CUST100530,4,4,0,4331.69,4329.63,2024-06-14,1412323.51,High,"Amazon, LinkedIn, Spotify, Zoom","You have 4 active subscription(s). Total monthly spend: ₹4,331.69. Next debit: 2024-06-14."
CUST100531,1,1,0,188.95,188.41,2024-06-19,1408577.13,Low,YouTube,You have 1 active subscription(s). Total monthly spend: ₹188.95. Next debit: 2024-06-19.
CUST100532,2,2,0,597.76,596.98,2024-05-24,2422777.19,High,"Microsoft, Zee5",You have 2 active subscription(s). Total monthly spend: ₹597.76. Next debit: 2024-05-24.
CUST100533,1,1,0,130.15,130.46,2024-07-26,1145958.45,Low,Google,You have 1 active subscription(s). Total monthly spend: ₹130.15. Next debit: 2024-07-26.
CUST100534,1,1,0,1689.49,1667.62,2024-07-07,2703007.25,Low,Adobe,"You have 1 active subscription(s). Total monthly spend: ₹1,689.49. Next debit: 2024-07-07."
CUST100535,3,2,1,2338.31,1598.49,2024-07-02,350461.18,Low,"BESCOM, AnytimeFitness, Microsoft","You have 3 active subscription(s). Total monthly spend: ₹2,338.31. Next debit: 2024-07-02."
CUST100536,3,3,0,2756.97,2739.39,2024-07-13,1200350.14,High,"Adobe, Apple, CultFit","You have 3 active subscription(s). Total monthly spend: ₹2,756.97. Next debit: 2024-07-13."
CUST100537,1,1,0,130.79,132.08,2024-08-02,2564369.76,Low,Google,You have 1 active subscription(s). Total monthly spend: ₹130.79. Next debit: 2024-08-02.
CUST100538,4,3,1,4652.0,4518.83,2024-07-02,1687247.83,High,"LinkedIn, Microsoft, TimesOfIndia, Zoom","You have 4 active subscription(s). Total monthly spend: ₹4,652.00. Next debit: 2024-07-02."
CUST100539,2,2,0,1645.16,1641.63,2024-07-15,1165313.73,Low,"CultFit, Netflix","You have 2 active subscription(s). Total monthly spend: ₹1,645.16. Next debit: 2024-07-15."
CUST100540,1,1,0,2642.92,2659.32,2024-07-05,1987738.04,High,LinkedIn,"You have 1 active subscription(s). Total monthly spend: ₹2,642.92. Next debit: 2024-07-05."
CUST100541,3,3,0,5347.08,5362.55,2024-07-13,2577014.37,High,"Coursera, BESCOM, Microsoft","You have 3 active subscription(s). Total monthly spend: ₹5,347.08. Next debit: 2024-07-13."
CUST100542,1,1,0,2659.03,2596.75,2024-07-12,905028.02,Low,LinkedIn,"You have 1 active subscription(s). Total monthly spend: ₹2,659.03. Next debit: 2024-07-12."
CUST100543,1,1,0,4033.65,4036.9,2024-07-16,1967231.23,Low,Coursera,"You have 1 active subscription(s). Total monthly spend: ₹4,033.65. Next debit: 2024-07-16."
CUST100544,3,3,0,1917.98,1914.28,2024-07-30,1710768.65,Low,"Apple, BESCOM, CultFit","You have 3 active subscription(s). Total monthly spend: ₹1,917.98. Next debit: 2024-07-30."
CUST100545,2,2,0,2328.99,2331.71,2024-06-23,1090964.63,Low,"BESCOM, Disney+Hotstar","You have 2 active subscription(s). Total monthly spend: ₹2,328.99. Next debit: 2024-06-23."
CUST100546,4,4,0,2704.76,2715.4,2024-07-05,2617145.09,Low,"Adobe, Apple, BESCOM, Zee5","You have 4 active subscription(s). Total monthly spend: ₹2,704.76. Next debit: 2024-07-05."
CUST100547,4,4,0,1605.03,1606.8,2024-07-01,1473909.12,Low,"Apple, BESCOM, Microsoft, YouTube","You have 4 active subscription(s). Total monthly spend: ₹1,605.03. Next debit: 2024-07-01."
CUST100548,3,3,0,1581.09,1582.97,2024-06-26,578582.95,High,"Swiggy, Zee5, Zoom","You have 3 active subscription(s). Total monthly spend: ₹1,581.09. Next debit: 2024-06-26."
CUST100549,4,2,2,1408.86,516.87,2024-06-27,854238.49,High,"AnytimeFitness, TimesOfIndia, Spotify, Zee5","You have 4 active subscription(s). Total monthly spend: ₹1,408.86. Next debit: 2024-06-27."
CUST100550,1,0,1,1000.76,249.9,2024-07-06,667555.7,Low,AnytimeFitness,"You have 1 active subscription(s). Total monthly spend: ₹1,000.76. Next debit: 2024-07-06."
CUST100551,3,3,0,2589.53,2587.33,2024-06-25,2169337.13,Low,"Adobe, Apple, BESCOM","You have 3 active subscription(s). Total monthly spend: ₹2,589.53. Next debit: 2024-06-25."
CUST100552,4,4,0,3951.38,3935.42,2024-06-23,634505.7,High,"Adobe, Google, Disney+Hotstar, Netflix","You have 4 active subscription(s). Total monthly spend: ₹3,951.38. Next debit: 2024-06-23."
CUST100553,3,3,0,4382.07,4396.97,2024-07-04,1220187.89,High,"Disney+Hotstar, LinkedIn, YouTube","You have 3 active subscription(s). Total monthly spend: ₹4,382.07. Next debit: 2024-07-04."
CUST100554,2,2,0,1485.0,1489.18,2024-06-10,1528006.97,High,"YouTube, Zoom","You have 2 active subscription(s). Total monthly spend: ₹1,485.00. Next debit: 2024-06-10."
CUST100555,2,2,0,229.7,231.75,2024-07-28,2180239.78,High,"Google, Zee5",You have 2 active subscription(s). Total monthly spend: ₹229.70. Next debit: 2024-07-28.
CUST100556,1,1,0,74.22,74.27,2024-07-12,1161755.58,Low,Apple,You have 1 active subscription(s). Total monthly spend: ₹74.22. Next debit: 2024-07-12.
CUST100557,4,4,0,5294.56,5285.36,2024-06-23,2516241.6,High,"CultFit, Disney+Hotstar, LinkedIn, Spotify","You have 4 active subscription(s). Total monthly spend: ₹5,294.56. Next debit: 2024-06-23."
CUST100558,1,1,0,2648.14,2661.72,2024-06-11,1931495.63,Low,LinkedIn,"You have 1 active subscription(s). Total monthly spend: ₹2,648.14. Next debit: 2024-06-11."
CUST100559,2,1,1,3634.71,2870.41,2024-07-04,2557592.07,High,"AnytimeFitness, LinkedIn","You have 2 active subscription(s). Total monthly spend: ₹3,634.71. Next debit: 2024-07-04."
CUST100560,1,1,0,298.63,298.64,2024-07-25,792101.67,Low,Amazon,You have 1 active subscription(s). Total monthly spend: ₹298.63. Next debit: 2024-07-25.
CUST100561,3,3,0,4977.42,4968.37,2024-07-15,520385.23,High,"Coursera, BESCOM, Google","You have 3 active subscription(s). Total monthly spend: ₹4,977.42. Next debit: 2024-07-15."
CUST100562,3,2,1,1476.12,731.62,2024-06-23,2012347.39,Low,"Amazon, AnytimeFitness, Swiggy","You have 3 active subscription(s). Total monthly spend: ₹1,476.12. Next debit: 2024-06-23."
CUST100563,3,3,0,3477.94,3490.94,2024-07-07,779646.17,High,"LinkedIn, Netflix, Swiggy","You have 3 active subscription(s). Total monthly spend: ₹3,477.94. Next debit: 2024-07-07."
CUST100564,3,3,0,4387.69,4371.93,2024-07-10,679978.39,High,"Adobe, LinkedIn, Zee5","You have 3 active subscription(s). Total monthly spend: ₹4,387.69. Next debit: 2024-07-10."
